"gender","age","country","education","undergraduate_major","job_role","industry","years_experience","ML_atwork","Activities_Analyze.and.understand.data.to.influence.product.or.business.decisions","Activities_Build.and.or.run.a.machine.learning.service.that.operationally.improves.my.product.or.workflows","Activities_Build.and.or.run.the.data.infrastructure.that.my.business.uses.for.storing..analyzing..and.operationalizing.data","Activities_Build.prototypes.to.explore.applying.machine.learning.to.new.areas","Activities_Do.research.that.advances.the.state.of.the.art.of.machine.learning","Activities_None.of.these.activities.are.an.important.part.of.my.role.at.work","Notebooks_Kaggle.Kernels","Notebooks_Google.Colab","Notebooks_Azure.Notebook","Notebooks_Google.Cloud.Datalab","Notebooks_JupyterHub.Binder","Notebooks_None","cloud_Google.Cloud.Platform..GCP.","cloud_Amazon.Web.Services..AWS.","cloud_Microsoft.Azure","cloud_IBM.Cloud","cloud_Alibaba.Cloud","cloud_I.have.not.used.any.cloud.providers","Programming_Python","Programming_R","Programming_SQL","Programming_Bash","Programming_Java","Programming_Javascript.Typescript","Programming_Visual.Basic.VBA","Programming_C.C..","Programming_MATLAB","Programming_Scala","Programming_Julia","Programming_SAS.STATA","Programming_language_used_most_often","ML_framework_Scikit.Learn","ML_framework_TensorFlow","ML_framework_Keras","ML_framework_PyTorch","ML_framework_Spark.MLlib","ML_framework_H20","ML_framework_Caret","ML_framework_Xgboost","ML_framework_randomForest","ML_framework_None","Visualization_ggplot2","Visualization_Matplotlib","Visualization_Altair","Visualization_Shiny","Visualization_Plotly","Visualization_None","percent_actively.coding","How.long.have.you.been.writing.code.to.analyze.data.","For.how.many.years.have.you.used.machine.learning.methods..at.work.or.in.school..","Do.you.consider.yourself.to.be.a.data.scientist.","data_Categorical.Data","data_Genetic.Data","data_Geospatial.Data","data_Image.Data","data_Numerical.Data","data_Sensor.Data","data_Tabular.Data","data_text.Data","data_Time.Series.Data","data_Video.Data","explainability.model_Examine.individual.model.coefficients","explainability.model_examine.feature.correlations","explainability.model_Examine.feature.importances","explainability.model_Create.partial.dependence.plots","explainability.model_LIME.functions","explainability.model_SHAP.functions","explainability.model_None.I.do.not.use.these.model.explanation.techniques","wage","outlier_flag","disporve_outlier_flag"
"Male","18-21","United States of America","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","11-15","I do not know",0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,"Python",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"25% to 49% of my time","1-2 years","1-2 years","Probably yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3115.07238727063,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","1-2","No (we do not use ML methods)",0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"Python",1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,"25% to 49% of my time","< 1 year","< 1 year","Probably not",1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,FALSE,FALSE
"Male","18-21","United States of America","Some college/university study without earning a bachelor’s degree","Information technology, networking, or system administration","Student","Manufacturing/Fabrication","3-4","No (we do not use ML methods)",1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,"Python",1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,"1% to 25% of my time","1-2 years","< 1 year","Maybe",1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,6249.22807887197,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","0-1","I do not know",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,"Python",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"25% to 49% of my time","1-2 years","1-2 years","Probably yes",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3891.49313047528,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","0-1","I do not know",0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,"C/C++",1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,"50% to 74% of my time","1-2 years","1-2 years","Definitely yes",1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,5955.76809439808,FALSE,FALSE
"Male","18-21","Indonesia","Bachelor’s degree","Computer science (software engineering, etc.)","Software Engineer","Online Business/Internet-based Sales","0-1","We recently started using ML methods (i.e., models in production for less than 2 years)",0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,"Javascript/Typescript",1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"50% to 74% of my time","< 1 year","< 1 year","Probably not",0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,FALSE,TRUE
"Male","18-21","Indonesia","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","0-1","I do not know",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,"C/C++",1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,"1% to 25% of my time","< 1 year","< 1 year","Maybe",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3259.80886723846,FALSE,FALSE
"Female","18-21","India","Bachelor’s degree","Other","Student","I am a student","11-15","I do not know",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,"R",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"1% to 25% of my time","< 1 year","< 1 year","Definitely not",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,6155.22107109427,FALSE,FALSE
"Male","18-21","Other","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","0-1","No (we do not use ML methods)",0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,"Javascript/Typescript",0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"25% to 49% of my time","< 1 year","< 1 year","Maybe",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3015.38035925478,FALSE,FALSE
"Male","18-21","Brazil","Some college/university study without earning a bachelor’s degree","Mathematics or statistics","Student","I am a student","0-1","No (we do not use ML methods)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,"R",1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,"25% to 49% of my time","< 1 year","< 1 year","Definitely not",0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,4812.64915782958,FALSE,FALSE
"Male","18-21","Other","Bachelor’s degree","Computer science (software engineering, etc.)","Student","Computers/Technology","0-1","I do not know",0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,"Python",1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"50% to 74% of my time","1-2 years","2-3 years","Maybe",0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,FALSE
"Male","18-21","United States of America","Master’s degree","Mathematics or statistics","Student","I am a student","15-20","We use ML methods for generating insights (but do not put working models into production)",1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,"Python",1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"1% to 25% of my time","5-10 years","1-2 years","Probably not",0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,25581.9331947714,FALSE,FALSE
"Male","18-21","Bangladesh","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","11-15","We use ML methods for generating insights (but do not put working models into production)",0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,"Python",1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,"50% to 74% of my time","< 1 year","< 1 year","Probably yes",1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,FALSE,FALSE
"Male","18-21","Brazil","Master’s degree","Computer science (software engineering, etc.)","Data Scientist","I am a student","4-5","We are exploring ML methods (and may one day put a model into production)",0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,"Python",1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"50% to 74% of my time","5-10 years","2-3 years","Maybe",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,FALSE,FALSE
"Female","18-21","United States of America","Bachelor’s degree","Mathematics or statistics","Student","I am a student","0-1","I do not know",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,"C/C++",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"50% to 74% of my time","< 1 year","I have never studied machine learning but plan to learn in the future","Maybe",1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,3753.23867984116,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","0-1","I do not know",0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,"Python",1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,"50% to 74% of my time","< 1 year","< 1 year","Probably yes",1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,5311.76960002631,FALSE,FALSE
"Male","18-21","Russia","Some college/university study without earning a bachelor’s degree","Mathematics or statistics","Student","I am a student","0-1","I do not know",0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"Python",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"25% to 49% of my time","< 1 year","< 1 year","Definitely not",0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,3475.63382703811,FALSE,FALSE
"Male","18-21","Canada","Bachelor’s degree","Physics or astronomy","Data Analyst","Other","0-1","We are exploring ML methods (and may one day put a model into production)",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Python",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"1% to 25% of my time","< 1 year","< 1 year","Maybe",1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,44504.9432367086,FALSE,FALSE
"Male","18-21","United States of America","Master’s degree","Mathematics or statistics","Student","I am a student","15-20","I do not know",0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,"R",0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,"1% to 25% of my time","3-5 years","2-3 years","Probably not",1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,3540.00208992511,FALSE,FALSE
"Male","18-21","United States of America","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","2-3","We use ML methods for generating insights (but do not put working models into production)",0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"Python",1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,"50% to 74% of my time","1-2 years","1-2 years","Probably yes",0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,24884.5165232196,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","1-2","We recently started using ML methods (i.e., models in production for less than 2 years)",1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"Python",1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,"50% to 74% of my time","3-5 years","3-4 years","Definitely yes",0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,4601.51491872966,FALSE,TRUE
"Female","18-21","Indonesia","Bachelor’s degree","Mathematics or statistics","Data Analyst","I am a student","2-3","I do not know",1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,"R",0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,"50% to 74% of my time","1-2 years","< 1 year","Probably yes",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,5674.99330732971,FALSE,FALSE
"Male","18-21","India","Master’s degree","Computer science (software engineering, etc.)","Business Analyst","I am a student","15-20","I do not know",1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,"Python",1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,"25% to 49% of my time","3-5 years","< 1 year","Maybe",1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,6242.85646993667,FALSE,FALSE
"Male","18-21","Russia","Master’s degree","Information technology, networking, or system administration","Software Engineer","Shipping/Transportation","0-1","I do not know",1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"SQL",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"25% to 49% of my time","1-2 years","< 1 year","Probably not",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","0-1","I do not know",0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,"C/C++",1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,"1% to 25% of my time","< 1 year","< 1 year","Definitely not",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6034.57477036864,FALSE,FALSE
"Male","18-21","Brazil","Master’s degree","Computer science (software engineering, etc.)","Research Scientist","Academics/Education","0-1","We have well established ML methods (i.e., models in production for more than 2 years)",0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,"Python",1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"50% to 74% of my time","< 1 year","< 1 year","Maybe",0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,5354.58122100681,FALSE,TRUE
"Male","18-21","United States of America","Bachelor’s degree","Mathematics or statistics","Student","I am a student","0-1","We have well established ML methods (i.e., models in production for more than 2 years)",1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,"Python",1,1,1,0,0,0,1,1,1,0,1,1,0,1,1,0,"25% to 49% of my time","3-5 years","1-2 years","Probably yes",1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,84340.1082791388,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Other","Student","Academics/Education","0-1","We are exploring ML methods (and may one day put a model into production)",1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,"MATLAB",1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"1% to 25% of my time","< 1 year","< 1 year","Probably not",0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,5424.74367562681,FALSE,FALSE
"Female","18-21","Russia","Bachelor’s degree","Computer science (software engineering, etc.)","Data Analyst","Marketing/CRM","0-1","We recently started using ML methods (i.e., models in production for less than 2 years)",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,"Python",1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"50% to 74% of my time","5-10 years","1-2 years","Definitely yes",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"Male","18-21","Turkey","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","0-1","We recently started using ML methods (i.e., models in production for less than 2 years)",1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,"Python",0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"25% to 49% of my time","1-2 years","< 1 year","Definitely yes",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6208.1173080951,FALSE,TRUE
"Male","18-21","United States of America","Bachelor’s degree","Mathematics or statistics","Research Assistant","I am a student","0-1","We have well established ML methods (i.e., models in production for more than 2 years)",0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,"Python",1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,"75% to 99% of my time","< 1 year","< 1 year","Definitely not",0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,TRUE
"Female","18-21","Russia","Bachelor’s degree","Computer science (software engineering, etc.)","Data Scientist","Computers/Technology","0-1","We have well established ML methods (i.e., models in production for more than 2 years)",0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,"Python",0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,"50% to 74% of my time","1-2 years","1-2 years","Probably yes",0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,FALSE,TRUE
"Male","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","0-1","No (we do not use ML methods)",1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,"C/C++",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"50% to 74% of my time","3-5 years","1-2 years","Probably yes",0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,FALSE,FALSE
"Male","18-21","Viet Nam","Bachelor’s degree","Computer science (software engineering, etc.)","Data Scientist","Computers/Technology","0-1","We are exploring ML methods (and may one day put a model into production)",0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,"Python",1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,"50% to 74% of my time","< 1 year","< 1 year","Definitely yes",1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,94832.3358185589,FALSE,FALSE
"Male","18-21","United States of America","Bachelor’s degree","Mathematics or statistics","Student","I am a student","2-3","I do not know",1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,"Python",1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,"1% to 25% of my time","1-2 years","1-2 years","Probably not",1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","0-1","We use ML methods for generating insights (but do not put working models into production)",1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"PHP",1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,"50% to 74% of my time","1-2 years","< 1 year","Definitely yes",1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3323.76032602042,FALSE,FALSE
"Male","18-21","United States of America","Bachelor’s degree","Computer science (software engineering, etc.)","Software Engineer","I am a student","0-1","We recently started using ML methods (i.e., models in production for less than 2 years)",0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,"Python",1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,"25% to 49% of my time","5-10 years","3-4 years","Probably not",1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,63635.5615593493,FALSE,FALSE
"Male","18-21","Brazil","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","2-3","No (we do not use ML methods)",0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,"Python",1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,"50% to 74% of my time","1-2 years","1-2 years","Probably yes",1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,3605.61312269419,FALSE,FALSE
"Male","18-21","Russia","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","0-1","I do not know",0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"Python",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,"25% to 49% of my time","< 1 year","< 1 year","Definitely yes",1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,4305.57358451188,FALSE,FALSE
"Female","18-21","United States of America","Bachelor’s degree","Physics or astronomy","Research Assistant","Computers/Technology","2-3","We are exploring ML methods (and may one day put a model into production)",0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,"Python",1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,"50% to 74% of my time","3-5 years","1-2 years","Definitely not",0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,111788.899488747,TRUE,FALSE
"Male","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","0-1","I do not know",0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,"Python",1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"25% to 49% of my time","< 1 year","< 1 year","Probably not",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4933.90295375139,FALSE,FALSE
"Male","18-21","Germany","Master’s degree","Computer science (software engineering, etc.)","Student","Academics/Education","1-2","No (we do not use ML methods)",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,"Python",1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,"25% to 49% of my time","< 1 year","< 1 year","Maybe",1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,3141.89247135073,FALSE,FALSE
"Male","18-21","United States of America","Bachelor’s degree","Computer science (software engineering, etc.)","Other","Military/Security/Defense","0-1","We recently started using ML methods (i.e., models in production for less than 2 years)",1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,"Python",1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,"50% to 74% of my time","< 1 year","< 1 year","Probably not",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,36744.6582531556,FALSE,TRUE
"Male","18-21","United States of America","Some college/university study without earning a bachelor’s degree","Mathematics or statistics","Data Scientist","Online Business/Internet-based Sales","0-1","We recently started using ML methods (i.e., models in production for less than 2 years)",1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"Python",1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,"25% to 49% of my time","< 1 year","< 1 year","Probably yes",1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,56818.7041841447,FALSE,FALSE
"Male","18-21","Malaysia","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","1-2","No (we do not use ML methods)",0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,"Python",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"25% to 49% of my time","1-2 years","< 1 year","Probably yes",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4929.60129771382,FALSE,FALSE
"Female","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","0-1","We recently started using ML methods (i.e., models in production for less than 2 years)",1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"Python",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,"25% to 49% of my time","< 1 year","< 1 year","Maybe",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5396.71088848263,FALSE,TRUE
"Male","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","0-1","No (we do not use ML methods)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,"Python",1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,"1% to 25% of my time","< 1 year","< 1 year","Probably not",1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4215.03655146807,FALSE,FALSE
"Male","18-21","Belarus","Bachelor’s degree","Mathematics or statistics","Data Scientist","Computers/Technology","1-2","We have well established ML methods (i.e., models in production for more than 2 years)",1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,"C/C++",1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,"25% to 49% of my time","3-5 years","1-2 years","Probably yes",1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,25233.4590554237,FALSE,TRUE
"Male","18-21","Brazil","Bachelor’s degree","Mathematics or statistics","Statistician","Government/Public Service","1-2","No (we do not use ML methods)",0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,"R",0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,"50% to 74% of my time","1-2 years","1-2 years","Probably yes",1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,14191.6909618303,FALSE,FALSE
"Male","18-21","United States of America","Bachelor’s degree","Computer science (software engineering, etc.)","Research Assistant","Academics/Education","2-3","We recently started using ML methods (i.e., models in production for less than 2 years)",0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,"Bash",1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,"50% to 74% of my time","1-2 years","1-2 years","Probably yes",0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,15211.3698674366,FALSE,FALSE
"Female","18-21","United States of America","Bachelor’s degree","Environmental science or geology","Student","I am a student","11-15","I do not know",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,"Python",1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,"1% to 25% of my time","1-2 years","< 1 year","Probably not",1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,5394.47154290974,FALSE,FALSE
"Female","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","0-1","I do not know",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"C/C++",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"1% to 25% of my time","I have never written code but I want to learn","I have never studied machine learning but plan to learn in the future","Definitely not",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5751.78221799433,FALSE,FALSE
"Male","18-21","Canada","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","2-3","I do not know",1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Python",1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,"50% to 74% of my time","1-2 years","< 1 year","Maybe",0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,6894.9868241325,FALSE,FALSE
